Timestamp,Total Consumption (kW),Active Devices
2024-04-23 02:10:00,0.6,"Refrigerator, Lighting"
2024-04-23 02:20:00,5.7,"Computer, Microwave, Oven, Washing Machine, Lighting, TV"
2024-04-23 02:30:00,3.7,"Microwave, Washing Machine, TV, Computer"
2024-04-23 02:40:00,3.5,"Oven, Washing Machine"
2024-04-23 02:50:00,4.0,"TV, Washing Machine, Oven, Computer"
2024-04-23 03:00:00,4.1,"Microwave, Computer, Lighting, Refrigerator, Washing Machine"
2024-04-23 03:10:00,5.8,"Washing Machine, Refrigerator, TV, Lighting, Computer, Oven, Microwave"
2024-04-23 03:20:00,3.4,"Lighting, TV, Oven, Microwave"
2024-04-23 03:30:00,2.5,"Washing Machine, Lighting"
2024-04-23 03:40:00,4.0,"TV, Microwave, Lighting, Washing Machine, Refrigerator"
2024-04-23 03:50:00,3.5,"Oven, Refrigerator, Lighting, Microwave, TV"
2024-04-23 04:00:00,4.6,"TV, Washing Machine, Oven, Refrigerator, Lighting, Computer"
2024-04-23 04:10:00,1.6,"Refrigerator, Microwave, Computer"
2024-04-23 04:20:00,4.8,"Refrigerator, Microwave, Oven, Washing Machine"
2024-04-23 04:30:00,4.5,"Lighting, Computer, Washing Machine, Oven, TV"
2024-04-23 04:40:00,4.1,"Lighting, Microwave, Refrigerator, Washing Machine, Computer"
2024-04-23 04:50:00,2.2,"Microwave, TV, Lighting, Computer"
2024-04-23 05:00:00,4.3,"Lighting, Refrigerator, TV, Oven, Washing Machine"
2024-04-23 05:10:00,5.7,"TV, Microwave, Washing Machine, Computer, Oven, Lighting"
2024-04-23 05:20:00,5.8,"Microwave, Washing Machine, Refrigerator, Lighting, Computer, TV, Oven"
2024-04-23 05:30:00,5.8,"Washing Machine, Microwave, Refrigerator, Oven, Lighting, Computer, TV"
2024-04-23 05:40:00,3.7,"Oven, TV, Washing Machine"
2024-04-23 05:50:00,1.8,"Computer, Oven"
2024-04-23 06:00:00,1.7,"Lighting, Microwave"
2024-04-23 06:10:00,2.3,"Lighting, Oven, Computer"
2024-04-23 06:20:00,4.3,"Lighting, Oven, Refrigerator, Washing Machine, TV"
2024-04-23 06:30:00,1.5,Oven
2024-04-23 06:40:00,5.3,"Washing Machine, Refrigerator, Microwave, Oven, Lighting"
2024-04-23 06:50:00,3.2,"Oven, Lighting, Microwave"
2024-04-23 07:00:00,3.3,"Refrigerator, Washing Machine, Microwave"
2024-04-23 07:10:00,5.8,"TV, Microwave, Oven, Washing Machine, Computer, Lighting, Refrigerator"
2024-04-23 07:20:00,5.5,"Washing Machine, Lighting, Microwave, Computer, Oven"
2024-04-23 07:30:00,3.8,"Refrigerator, Microwave, TV, Lighting, Computer, Oven"
2024-04-23 07:40:00,3.8,"Computer, Washing Machine, Microwave, Refrigerator, TV"
2024-04-23 07:50:00,1.5,Oven
2024-04-23 08:00:00,0.6,"Refrigerator, Lighting"
2024-04-23 08:10:00,5.8,"TV, Microwave, Computer, Refrigerator, Oven, Lighting, Washing Machine"
2024-04-23 08:20:00,5.3,"Refrigerator, Lighting, Microwave, Oven, Washing Machine"
2024-04-23 08:30:00,2.0,Washing Machine
2024-04-23 08:40:00,3.5,"Oven, Lighting, Microwave, TV, Refrigerator"
2024-04-23 08:50:00,2.0,Washing Machine
2024-04-23 09:00:00,5.8,"Oven, TV, Microwave, Washing Machine, Refrigerator, Computer, Lighting"
2024-04-23 09:10:00,3.5,"Microwave, Refrigerator, Oven, Lighting, TV"
2024-04-23 09:20:00,2.3,"Oven, Lighting, Computer"
2024-04-23 09:30:00,4.4,"Washing Machine, Oven, Lighting, Computer, Refrigerator"
2024-04-23 09:40:00,5.8,"Lighting, Computer, TV, Microwave, Oven, Washing Machine, Refrigerator"
2024-04-23 09:50:00,2.4,"Refrigerator, Washing Machine, Computer"
2024-04-23 10:00:00,2.8,"TV, Washing Machine, Lighting, Refrigerator"
2024-04-23 10:10:00,1.5,Oven
2024-04-23 10:20:00,1.5,Oven
2024-04-23 10:30:00,2.3,"Microwave, TV, Lighting, Computer, Refrigerator"
2024-04-23 10:40:00,2.0,Washing Machine
2024-04-23 10:50:00,3.7,"Lighting, Computer, TV, Microwave, Oven"
2024-04-23 11:00:00,5.8,"Microwave, Refrigerator, Washing Machine, Lighting, Oven, TV, Computer"
2024-04-23 11:10:00,1.5,Oven
2024-04-23 11:20:00,1.5,"Microwave, Refrigerator, TV"
2024-04-23 11:30:00,5.7,"TV, Computer, Oven, Washing Machine, Microwave, Lighting"
2024-04-23 11:40:00,0.1,Refrigerator
2024-04-23 11:50:00,3.6,"Oven, Washing Machine, Refrigerator"
2024-04-23 12:00:00,2.3,"Computer, Washing Machine"
2024-04-23 12:10:00,5.8,"Washing Machine, Microwave, TV, Lighting, Computer, Refrigerator, Oven"
2024-04-23 12:20:00,5.1,"Refrigerator, Computer, Washing Machine, Oven, Microwave"
2024-04-23 12:30:00,4.3,"Oven, Washing Machine, Computer, Lighting"
2024-04-23 12:40:00,5.8,"Refrigerator, Lighting, Washing Machine, TV, Computer, Oven, Microwave"
2024-04-23 12:50:00,2.2,"Lighting, Oven, TV"
2024-04-23 13:00:00,4.9,"Oven, Washing Machine, TV, Microwave"
2024-04-23 13:10:00,5.2,"Washing Machine, Microwave, Computer, TV, Oven"
2024-04-23 13:20:00,5.0,"Computer, Microwave, Oven, Washing Machine"
2024-04-23 13:30:00,4.0,"TV, Computer, Oven, Washing Machine"
2024-04-23 13:40:00,5.8,"Lighting, Oven, Washing Machine, Computer, Microwave, Refrigerator, TV"
2024-04-23 13:50:00,4.1,"Washing Machine, Microwave, Lighting, Computer, Refrigerator"
2024-04-23 14:00:00,0.7,"Lighting, TV"
2024-04-23 14:10:00,1.5,Oven
2024-04-23 14:20:00,4.9,"Oven, TV, Washing Machine, Microwave"
2024-04-23 14:30:00,5.8,"TV, Lighting, Refrigerator, Washing Machine, Oven, Computer, Microwave"
2024-04-23 14:40:00,3.9,"Microwave, TV, Lighting, Washing Machine"
2024-04-23 14:50:00,2.1,"Refrigerator, Lighting, Microwave, Computer"
2024-04-23 15:00:00,4.0,"Oven, Computer, TV, Washing Machine"
2024-04-23 15:10:00,0.6,"Refrigerator, Lighting"
2024-04-23 15:20:00,2.6,"Oven, TV, Refrigerator, Lighting, Computer"
2024-04-23 15:30:00,3.3,"Washing Machine, Microwave, Refrigerator"
2024-04-23 15:40:00,4.2,"Lighting, Washing Machine, TV, Oven"
2024-04-23 15:50:00,4.4,"Refrigerator, Oven, Computer, Washing Machine, Lighting"
2024-04-23 16:00:00,2.0,"Computer, TV, Oven"
2024-04-23 16:10:00,4.3,"Lighting, Washing Machine, Microwave, TV, Computer, Refrigerator"
2024-04-23 16:20:00,3.5,"Oven, Washing Machine"
2024-04-23 16:30:00,1.5,"Refrigerator, TV, Microwave"
2024-04-23 16:40:00,0.3,Computer
2024-04-23 16:50:00,4.6,"Oven, Computer, Washing Machine, Refrigerator, Lighting, TV"
2024-04-23 17:00:00,4.2,"Oven, Washing Machine, Lighting, TV"
2024-04-23 17:10:00,3.5,"Microwave, Lighting, Refrigerator, Oven, TV"
2024-04-23 17:20:00,3.8,"Oven, Refrigerator, Lighting, Computer, TV, Microwave"
2024-04-23 17:30:00,4.0,"Oven, Washing Machine, Lighting"
2024-04-23 17:40:00,2.5,"Washing Machine, Lighting"
2024-04-23 17:50:00,5.2,"Oven, Computer, Microwave, TV, Washing Machine"
2024-04-23 18:00:00,5.3,"Oven, TV, Refrigerator, Microwave, Washing Machine, Computer"
2024-04-23 18:10:00,5.6,"Washing Machine, Microwave, Refrigerator, Computer, Oven, Lighting"
2024-04-23 18:20:00,1.2,Microwave
2024-04-23 18:30:00,2.5,"Washing Machine, Lighting"
2024-04-23 18:40:00,5.0,"Washing Machine, Microwave, Oven, Computer"
2024-04-23 18:50:00,2.2,"Washing Machine, TV"
2024-04-23 19:00:00,2.6,"Lighting, Computer, TV, Oven, Refrigerator"
2024-04-23 19:10:00,0.3,Computer
2024-04-23 19:20:00,5.8,"TV, Washing Machine, Oven, Lighting, Microwave, Computer, Refrigerator"
2024-04-23 19:30:00,5.8,"TV, Washing Machine, Oven, Computer, Microwave, Refrigerator, Lighting"
2024-04-23 19:40:00,0.7,"Lighting, TV"
2024-04-23 19:50:00,5.8,"Lighting, Refrigerator, Oven, Washing Machine, TV, Computer, Microwave"
2024-04-23 20:00:00,4.1,"Computer, Washing Machine, Microwave, Refrigerator, Lighting"
2024-04-23 20:10:00,3.0,"Oven, Refrigerator, TV, Microwave"
2024-04-23 20:20:00,5.5,"TV, Lighting, Refrigerator, Washing Machine, Microwave, Oven"
2024-04-23 20:30:00,1.7,"Lighting, Microwave"
2024-04-23 20:40:00,1.1,"TV, Refrigerator, Lighting, Computer"
2024-04-23 20:50:00,3.8,"TV, Washing Machine, Computer, Refrigerator, Microwave"
2024-04-23 21:00:00,4.2,"Lighting, TV, Microwave, Computer, Washing Machine"
2024-04-23 21:10:00,2.4,"Refrigerator, Computer, Washing Machine"
2024-04-23 21:20:00,4.4,"Lighting, Oven, Computer, Washing Machine, Refrigerator"
2024-04-23 21:30:00,2.6,"Refrigerator, Oven, Computer, Lighting, TV"
2024-04-23 21:40:00,0.6,"Lighting, Refrigerator"
2024-04-23 21:50:00,5.6,"Microwave, Refrigerator, Washing Machine, Lighting, Oven, Computer"
2024-04-23 22:00:00,5.3,"Washing Machine, Oven, TV, Computer, Microwave, Refrigerator"
2024-04-23 22:10:00,3.8,"Refrigerator, Oven, TV, Washing Machine"
2024-04-23 22:20:00,5.4,"Microwave, Oven, TV, Lighting, Washing Machine"
2024-04-23 22:30:00,3.1,"TV, Refrigerator, Lighting, Washing Machine, Computer"
2024-04-23 22:40:00,5.3,"Microwave, Oven, Lighting, Washing Machine, Refrigerator"
2024-04-23 22:50:00,2.7,"Microwave, Oven"
2024-04-23 23:00:00,0.6,"Refrigerator, Lighting"
2024-04-23 23:10:00,2.2,"Microwave, Lighting, TV, Computer"
2024-04-23 23:20:00,2.8,"Refrigerator, Washing Machine, Lighting, TV"
2024-04-23 23:30:00,5.5,"Oven, Washing Machine, Refrigerator, Microwave, Lighting, TV"
2024-04-23 23:40:00,3.7,"Computer, Washing Machine, TV, Microwave"
2024-04-23 23:50:00,0.6,"Lighting, Refrigerator"
2024-04-24 00:00:00,5.2,"Washing Machine, TV, Microwave, Oven, Computer"
2024-04-24 00:10:00,5.8,"Oven, Washing Machine, Microwave, TV, Lighting, Refrigerator, Computer"
2024-04-24 00:20:00,4.1,"Lighting, Washing Machine, Refrigerator, Oven"
2024-04-24 00:30:00,1.5,Oven
2024-04-24 00:40:00,2.3,"TV, Refrigerator, Computer, Lighting, Microwave"
2024-04-24 00:50:00,5.8,"Refrigerator, Computer, Washing Machine, Microwave, Oven, Lighting, TV"
2024-04-24 01:00:00,0.5,"TV, Computer"
2024-04-24 01:10:00,4.0,"TV, Refrigerator, Lighting, Microwave, Washing Machine"
2024-04-24 01:20:00,5.7,"Microwave, Washing Machine, Lighting, TV, Computer, Oven"
2024-04-24 01:30:00,3.1,"Lighting, Computer, Refrigerator, Washing Machine, TV"
2024-04-24 01:40:00,5.5,"Lighting, TV, Microwave, Refrigerator, Oven, Washing Machine"
2024-04-24 01:50:00,5.8,"Washing Machine, TV, Refrigerator, Lighting, Computer, Microwave, Oven"
2024-04-24 02:00:00,3.7,"Computer, TV, Washing Machine, Microwave"
2024-04-24 02:10:00,3.1,"Microwave, Refrigerator, Computer, Oven"
2024-04-24 02:20:00,0.3,Computer
2024-04-24 02:30:00,3.8,"Lighting, Refrigerator, Washing Machine, Microwave"
2024-04-24 02:40:00,3.9,"Microwave, Washing Machine, TV, Lighting"
2024-04-24 02:50:00,5.8,"Lighting, Computer, TV, Microwave, Refrigerator, Washing Machine, Oven"
2024-04-24 03:00:00,5.5,"Microwave, Computer, Oven, Lighting, Washing Machine"
2024-04-24 03:10:00,4.3,"Refrigerator, Microwave, Washing Machine, Computer, Lighting, TV"
2024-04-24 03:20:00,0.3,Computer
2024-04-24 03:30:00,2.8,"Refrigerator, Microwave, Oven"
2024-04-24 03:40:00,1.7,"TV, Oven"
2024-04-24 03:50:00,1.5,"Computer, Microwave"
2024-04-24 04:00:00,5.5,"Washing Machine, Oven, Lighting, Refrigerator, TV, Microwave"
2024-04-24 04:10:00,2.6,"Oven, Refrigerator, TV, Computer, Lighting"
2024-04-24 04:20:00,3.1,"Refrigerator, Oven, Microwave, Computer"
2024-04-24 04:30:00,3.6,"Computer, Oven, Microwave, Lighting, Refrigerator"
2024-04-24 04:40:00,5.8,"Oven, Lighting, TV, Computer, Microwave, Refrigerator, Washing Machine"
2024-04-24 04:50:00,5.8,"Microwave, Washing Machine, TV, Oven, Computer, Lighting, Refrigerator"
2024-04-24 05:00:00,1.6,"Microwave, Refrigerator, Computer"
2024-04-24 05:10:00,1.5,Oven
2024-04-24 05:20:00,0.8,"Lighting, Computer"
2024-04-24 05:30:00,2.3,"Washing Machine, Computer"
2024-04-24 05:40:00,4.1,"TV, Washing Machine, Computer, Refrigerator, Oven"
2024-04-24 05:50:00,5.5,"Washing Machine, Microwave, Oven, Lighting, Computer"
2024-04-24 06:00:00,3.0,"TV, Lighting, Washing Machine, Computer"
2024-04-24 06:10:00,3.2,"TV, Oven, Microwave, Computer"
2024-04-24 06:20:00,0.3,Computer
2024-04-24 06:30:00,5.8,"Microwave, Refrigerator, Lighting, Computer, Oven, Washing Machine, TV"
2024-04-24 06:40:00,0.5,Lighting
2024-04-24 06:50:00,0.6,"Lighting, Refrigerator"
2024-04-24 07:00:00,2.2,"Lighting, Oven, TV"
2024-04-24 07:10:00,5.8,"Washing Machine, Computer, Lighting, Microwave, Oven, TV, Refrigerator"
2024-04-24 07:20:00,4.9,"Washing Machine, Microwave, Oven, TV"
2024-04-24 07:30:00,1.7,"Oven, TV"
2024-04-24 07:40:00,5.8,"TV, Oven, Refrigerator, Computer, Lighting, Microwave, Washing Machine"
2024-04-24 07:50:00,1.6,"Oven, Refrigerator"
2024-04-24 08:00:00,1.7,"Microwave, TV, Computer"
2024-04-24 08:10:00,3.7,"Washing Machine, TV, Microwave, Computer"
2024-04-24 08:20:00,2.2,"Washing Machine, TV"
2024-04-24 08:30:00,5.1,"Refrigerator, Oven, Washing Machine, Computer, Microwave"
2024-04-24 08:40:00,3.6,"Microwave, Computer, Refrigerator, Oven, Lighting"
2024-04-24 08:50:00,1.8,"Oven, Computer"
2024-04-24 09:00:00,5.1,"Oven, Computer, Microwave, Refrigerator, Washing Machine"
2024-04-24 09:10:00,3.8,"Lighting, Washing Machine, Microwave, Refrigerator"
2024-04-24 09:20:00,0.5,Lighting
2024-04-24 09:30:00,3.5,"Microwave, Oven, Computer, Lighting"
2024-04-24 09:40:00,2.0,"Oven, Lighting"
2024-04-24 09:50:00,4.3,"Lighting, Computer, Oven, Washing Machine"
2024-04-24 10:00:00,5.8,"Microwave, Computer, Lighting, Oven, TV, Washing Machine, Refrigerator"
2024-04-24 10:10:00,5.6,"Computer, Refrigerator, Lighting, Oven, Washing Machine, Microwave"
2024-04-24 10:20:00,3.8,"Refrigerator, TV, Computer, Washing Machine, Microwave"
2024-04-24 10:30:00,3.3,"Refrigerator, Oven, TV, Computer, Microwave"
2024-04-24 10:40:00,5.7,"Lighting, TV, Computer, Microwave, Oven, Washing Machine"
2024-04-24 10:50:00,2.6,"Oven, Lighting, Computer, TV, Refrigerator"
2024-04-24 11:00:00,5.5,"Refrigerator, TV, Lighting, Microwave, Washing Machine, Oven"
2024-04-24 11:10:00,0.2,TV
2024-04-24 11:20:00,5.8,"Microwave, Lighting, Oven, TV, Computer, Washing Machine, Refrigerator"
2024-04-24 11:30:00,3.5,"Computer, Oven, Lighting, Microwave"
2024-04-24 11:40:00,1.5,Oven
2024-04-24 11:50:00,5.7,"Lighting, Oven, Washing Machine, TV, Computer, Microwave"
2024-04-24 12:00:00,5.1,"Washing Machine, Oven, Refrigerator, Microwave, Computer"
2024-04-24 12:10:00,3.2,"Microwave, Lighting, Oven"
2024-04-24 12:20:00,4.6,"Oven, Washing Machine, Lighting, Computer, Refrigerator, TV"
2024-04-24 12:30:00,5.8,"Refrigerator, Computer, Oven, Microwave, Lighting, TV, Washing Machine"
2024-04-24 12:40:00,0.6,"Computer, Refrigerator, TV"
2024-04-24 12:50:00,2.9,"Computer, Refrigerator, Lighting, Washing Machine"
2024-04-24 13:00:00,5.8,"Washing Machine, TV, Oven, Computer, Lighting, Microwave, Refrigerator"
2024-04-24 13:10:00,5.6,"Washing Machine, Oven, Lighting, Computer, Refrigerator, Microwave"
2024-04-24 13:20:00,2.5,"Lighting, Washing Machine"
2024-04-24 13:30:00,4.3,"Refrigerator, Lighting, Microwave, TV, Computer, Washing Machine"
2024-04-24 13:40:00,5.8,"Washing Machine, Refrigerator, Lighting, TV, Microwave, Oven, Computer"
2024-04-24 13:50:00,1.0,"Lighting, Computer, TV"
2024-04-24 14:00:00,3.7,"Computer, Washing Machine, Microwave, TV"
2024-04-24 14:10:00,5.3,"Microwave, Oven, Lighting, Washing Machine, Refrigerator"
2024-04-24 14:20:00,3.2,"Lighting, Oven, Microwave"
2024-04-24 14:30:00,0.5,Lighting
2024-04-24 14:40:00,0.8,"Refrigerator, TV, Lighting"
2024-04-24 14:50:00,2.2,"Lighting, TV, Oven"
2024-04-24 15:00:00,5.8,"Refrigerator, Computer, Microwave, Oven, Lighting, TV, Washing Machine"
2024-04-24 15:10:00,5.7,"TV, Oven, Washing Machine, Computer, Lighting, Microwave"
2024-04-24 15:20:00,3.8,"Refrigerator, Microwave, TV, Washing Machine, Computer"
2024-04-24 15:30:00,1.7,"Lighting, Microwave"
2024-04-24 15:40:00,3.0,"Oven, Computer, Microwave"
2024-04-24 15:50:00,3.8,"TV, Washing Machine, Oven, Refrigerator"
2024-04-24 16:00:00,1.1,"Refrigerator, Lighting, TV, Computer"
2024-04-24 16:10:00,0.5,Lighting
2024-04-24 16:20:00,1.7,"Computer, TV, Microwave"
2024-04-24 16:30:00,2.3,"TV, Oven, Lighting, Refrigerator"
2024-04-24 16:40:00,2.2,"TV, Washing Machine"
2024-04-24 16:50:00,4.0,"Lighting, Microwave, Washing Machine, Computer"
2024-04-24 17:00:00,5.8,"Lighting, Washing Machine, Computer, Oven, Refrigerator, TV, Microwave"
2024-04-24 17:10:00,5.2,"Microwave, Washing Machine, Oven, Lighting"
2024-04-24 17:20:00,0.6,"Refrigerator, Lighting"
2024-04-24 17:30:00,4.6,"Washing Machine, Lighting, Oven, TV, Computer, Refrigerator"
2024-04-24 17:40:00,5.8,"Washing Machine, Refrigerator, Computer, Microwave, TV, Oven, Lighting"
2024-04-24 17:50:00,3.5,"Computer, Microwave, Washing Machine"
2024-04-24 18:00:00,1.6,"Refrigerator, Oven"
2024-04-24 18:10:00,1.8,"Oven, Computer"
2024-04-24 18:20:00,0.2,TV
2024-04-24 18:30:00,5.8,"Refrigerator, Lighting, Computer, TV, Microwave, Oven, Washing Machine"
2024-04-24 18:40:00,3.3,"Computer, Microwave, TV, Oven, Refrigerator"
2024-04-24 18:50:00,1.5,Oven
2024-04-24 19:00:00,2.3,"Oven, Refrigerator, TV, Lighting"
2024-04-24 19:10:00,3.1,"Oven, Computer, Refrigerator, Microwave"
2024-04-24 19:20:00,0.5,Lighting
2024-04-24 19:30:00,3.7,"Lighting, Washing Machine, Microwave"
2024-04-24 19:40:00,4.3,"Computer, Washing Machine, TV, Lighting, Microwave, Refrigerator"
2024-04-24 19:50:00,2.8,"Lighting, Refrigerator, TV, Washing Machine"
2024-04-24 20:00:00,0.5,Lighting
2024-04-24 20:10:00,5.8,"Microwave, Washing Machine, Lighting, Oven, TV, Computer, Refrigerator"
2024-04-24 20:20:00,4.5,"Oven, Lighting, TV, Computer, Washing Machine"
2024-04-24 20:30:00,2.0,Washing Machine
2024-04-24 20:40:00,0.3,"Refrigerator, TV"
2024-04-24 20:50:00,3.6,"Refrigerator, Lighting, Oven, Microwave, Computer"
2024-04-24 21:00:00,0.1,Refrigerator
2024-04-24 21:10:00,4.1,"Refrigerator, Lighting, Oven, Washing Machine"
2024-04-24 21:20:00,3.5,"TV, Washing Machine, Microwave, Refrigerator"
2024-04-24 21:30:00,1.7,"Computer, Microwave, TV"
2024-04-24 21:40:00,2.2,"TV, Lighting, Oven"
2024-04-24 21:50:00,1.6,"Refrigerator, Microwave, Computer"
2024-04-24 22:00:00,1.5,"Microwave, Computer"
2024-04-24 22:10:00,0.1,Refrigerator
2024-04-24 22:20:00,1.6,"Refrigerator, Oven"
2024-04-24 22:30:00,4.1,"Washing Machine, Refrigerator, Computer, Lighting, Microwave"
2024-04-24 22:40:00,5.8,"Lighting, Microwave, Oven, Refrigerator, TV, Computer, Washing Machine"
2024-04-24 22:50:00,1.4,"TV, Microwave"
2024-04-24 23:00:00,0.7,"Lighting, TV"
2024-04-24 23:10:00,3.4,"Microwave, Lighting, TV, Oven"
2024-04-24 23:20:00,2.8,"Oven, Refrigerator, Microwave"
2024-04-24 23:30:00,3.6,"Computer, Lighting, Refrigerator, Oven, Microwave"
2024-04-24 23:40:00,0.3,Computer
2024-04-24 23:50:00,3.8,"Refrigerator, Oven, TV, Washing Machine"
2024-04-25 00:00:00,5.8,"TV, Oven, Computer, Lighting, Microwave, Washing Machine, Refrigerator"
2024-04-25 00:10:00,0.5,Lighting
2024-04-25 00:20:00,4.6,"TV, Refrigerator, Oven, Washing Machine, Computer, Lighting"
2024-04-25 00:30:00,3.2,"Oven, TV, Microwave, Computer"
2024-04-25 00:40:00,4.4,"Oven, Refrigerator, Washing Machine, Lighting, Computer"
2024-04-25 00:50:00,5.5,"Computer, Oven, Washing Machine, Microwave, Lighting"
2024-04-25 01:00:00,1.5,"TV, Refrigerator, Microwave"
2024-04-25 01:10:00,5.2,"Oven, Microwave, Lighting, Washing Machine"
2024-04-25 01:20:00,2.7,"Oven, Microwave"
2024-04-25 01:30:00,5.8,"TV, Lighting, Washing Machine, Refrigerator, Microwave, Oven, Computer"
2024-04-25 01:40:00,0.2,TV
2024-04-25 01:50:00,5.0,"Refrigerator, Washing Machine, Microwave, TV, Oven"
2024-04-25 02:00:00,5.8,"Refrigerator, Computer, Oven, TV, Washing Machine, Microwave, Lighting"
2024-04-25 02:10:00,2.8,"Lighting, Computer, Washing Machine"
2024-04-25 02:20:00,2.5,"Lighting, Washing Machine"
2024-04-25 02:30:00,1.2,Microwave
2024-04-25 02:40:00,5.8,"Computer, Oven, Washing Machine, Refrigerator, TV, Microwave, Lighting"
2024-04-25 02:50:00,4.2,"Computer, Washing Machine, Lighting, Microwave, TV"
2024-04-25 03:00:00,5.1,"Oven, Washing Machine, Refrigerator, Computer, Microwave"
2024-04-25 03:10:00,5.1,"Microwave, Washing Machine, Refrigerator, Computer, Oven"
2024-04-25 03:20:00,5.8,"Lighting, Microwave, Washing Machine, TV, Refrigerator, Computer, Oven"
2024-04-25 03:30:00,5.8,"Refrigerator, Lighting, TV, Oven, Computer, Microwave, Washing Machine"
2024-04-25 03:40:00,2.0,"Microwave, Lighting, Computer"
2024-04-25 03:50:00,1.7,"Oven, TV"
2024-04-25 04:00:00,5.8,"TV, Lighting, Oven, Microwave, Computer, Washing Machine, Refrigerator"
2024-04-25 04:10:00,5.3,"Washing Machine, Refrigerator, Microwave, TV, Oven, Computer"
2024-04-25 04:20:00,5.5,"Microwave, Oven, Washing Machine, TV, Refrigerator, Lighting"
2024-04-25 04:30:00,4.3,"Computer, TV, Refrigerator, Microwave, Lighting, Washing Machine"
2024-04-25 04:40:00,3.8,"Microwave, Oven, Computer, Refrigerator, Lighting, TV"
2024-04-25 04:50:00,3.5,"Washing Machine, Oven"
2024-04-25 05:00:00,5.8,"Oven, Microwave, Washing Machine, Computer, TV, Refrigerator, Lighting"
2024-04-25 05:10:00,3.3,"Refrigerator, Microwave, Washing Machine"
2024-04-25 05:20:00,2.3,"Refrigerator, Computer, TV, Lighting, Microwave"
2024-04-25 05:30:00,4.6,"Refrigerator, Washing Machine, Lighting, Computer, TV, Oven"
